Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
17,12,2023,19,55,31,BEG,14.63,14,0.95,Flag,26,15,9,3,0,1,0,0,0,11,3,4,8,3,3,2,3,1041,11,12
17,12,2023,19,56,8,BEG,17.02,20,1.17,NF,13,27,11,3,0,0,0,0,0,23,0,0,21,0,0,1,4,1271,16,18
17,12,2023,19,56,41,BEG,23.58,17,0.72,Flag,18,21,11,2,2,0,0,0,0,15,3,5,14,3,4,2,3,1208,15,17
17,12,2023,19,57,21,BEG,19.78,21,1.06,NF,17,18,15,4,0,0,0,0,0,25,0,0,24,0,0,2,1,1072,13,15
17,12,2023,19,58,21,BEG,13.72,12,0.87,NF,22,18,11,2,1,0,0,0,0,17,0,0,16,0,0,3,2,863,9,10
17,12,2023,19,58,51,BEG,18.92,14,0.73,NF,17,20,11,5,1,0,0,0,0,22,0,0,22,0,0,4,6,1040,14,14
17,12,2023,19,59,16,BEG,10.61,14,1.31,NF,21,19,9,3,2,0,0,0,0,18,0,0,16,0,0,2,2,528,11,12
17,12,2023,20,0,37,BEG,26.22,22,0.83,Flag,15,21,15,3,0,0,0,0,0,15,4,8,14,4,6,3,2,1731,16,19
17,12,2023,20,3,5,BEG,19.99,18,0.90,Flag,18,19,13,4,0,0,0,0,0,13,4,4,12,4,3,3,2,1086,14,15
18,12,2023,18,57,35,BEG,18.28,13,0.71,Flag,21,20,10,3,0,0,0,0,0,9,4,9,9,4,5,3,4,900,11,11
18,12,2023,18,57,55,BEG,17.52,14,0.79,Flag,24,11,13,3,3,0,0,0,0,14,3,3,14,3,3,2,3,825,12,14
18,12,2023,18,58,55,BEG,48.73,18,0.36,Flag,15,26,10,3,0,0,0,0,0,7,4,12,7,4,7,3,3,1199,13,15
18,12,2023,18,59,32,BEG,35.12,19,0.54,Flag,17,20,12,5,0,0,0,0,0,17,3,7,16,3,4,4,4,1531,14,15
18,12,2023,19,36,59,BEG,18.84,21,1.11,Flag,16,22,14,2,0,0,0,0,0,24,4,13,22,3,5,3,4,1417,15,17
18,12,2023,19,37,33,BEG,17.75,15,0.84,Flag,20,18,11,5,0,0,0,0,0,18,4,1,16,3,1,2,2,922,10,10
18,12,2023,19,37,44,BEG,9.14,7,0.76,Flag,26,16,8,3,1,0,0,0,0,10,1,2,9,1,1,3,2,485,7,7
18,12,2023,19,38,46,BEG,11.83,9,0.76,NF,22,19,9,2,1,1,0,0,0,19,0,0,17,0,0,3,3,949,9,9
18,12,2023,19,39,18,BEG,16.24,12,0.73,Flag,15,26,11,2,0,0,0,0,0,18,1,4,16,1,3,5,4,834,12,12
18,12,2023,19,39,57,BEG,14.92,16,1.07,Flag,19,15,16,3,1,0,0,0,0,9,4,10,9,4,7,3,3,799,13,14
18,12,2023,19,40,35,BEG,21.84,23,1.05,Flag,15,18,16,5,0,0,0,0,0,22,2,5,21,2,4,2,2,1135,16,19
18,12,2023,19,41,15,BEG,13.41,10,0.74,Flag,20,18,14,2,0,0,0,0,0,5,4,9,5,4,5,3,3,869,10,9
18,12,2023,19,42,1,BEG,21.68,34,1.56,Flag,11,28,11,4,0,0,0,0,0,9,10,15,8,9,12,2,1,1167,20,21
18,12,2023,19,42,27,BEG,16.70,11,0.65,Flag,23,19,6,6,0,0,0,0,0,7,6,6,7,5,4,1,1,1416,10,11
18,12,2023,19,42,52,BEG,13.56,15,1.10,Flag,16,24,9,5,0,0,0,0,0,17,3,5,16,2,3,3,4,929,13,14
18,12,2023,19,43,45,BEG,18.33,24,1.30,Flag,11,28,10,5,0,0,0,0,0,14,5,9,13,5,8,4,2,1198,17,17
18,12,2023,19,44,2,BEG,16.18,13,0.80,Flag,19,20,11,3,1,0,0,0,0,15,2,4,13,2,3,3,4,1040,11,11
26,1,2024,23,12,25,BEG,14.09,22,1.56,Flag,14,30,8,2,0,0,0,0,0,8,4,22,6,4,8,1,2,942,14,14
26,1,2024,23,13,16,BEG,19.52,19,0.97,Flag,11,30,11,1,1,0,0,0,0,16,8,20,13,7,9,5,3,975,16,15
26,1,2024,23,13,54,BEG,16.83,18,1.06,Flag,13,24,12,5,0,0,0,0,0,18,4,13,16,3,7,4,3,907,16,16
26,1,2024,23,14,38,BEG,8.88,15,1.68,NF,19,22,9,3,1,0,0,0,0,23,0,0,18,0,0,2,3,539,11,12
26,1,2024,23,15,2,BEG,10.96,11,1.00,Flag,20,17,12,5,0,0,0,0,0,11,5,13,7,5,6,3,3,632,11,11
26,1,2024,23,15,35,BEG,25.47,29,1.13,Flag,12,21,16,4,1,0,0,0,0,38,5,8,31,5,4,3,1,1493,19,22
26,1,2024,23,16,23,BEG,13.61,10,0.73,Flag,23,17,11,3,0,0,0,0,0,18,4,3,12,3,1,2,2,795,8,10
26,1,2024,23,16,37,BEG,10.90,13,1.19,Flag,21,17,9,5,2,0,0,0,0,12,1,3,12,1,2,2,3,764,12,12
26,1,2024,23,16,55,BEG,10.51,9,0.85,NF,23,17,6,8,0,0,0,0,0,17,0,0,11,0,0,2,4,695,9,9
26,1,2024,23,17,28,BEG,16.43,13,0.79,Flag,24,13,10,3,3,1,0,0,0,13,9,11,9,8,3,2,3,901,12,13
17,12,2023,19,47,15,INT,91.13,63,0.69,Flag,64,82,43,23,3,1,0,0,0,40,29,33,36,23,26,8,8,6685,45,50
17,12,2023,19,53,47,INT,61.75,54,0.87,Flag,72,71,53,18,2,0,0,0,0,43,15,20,41,15,13,5,14,4499,46,47
18,12,2023,19,10,16,INT,66.27,55,0.82,Flag,66,82,45,18,4,1,0,0,0,45,9,27,42,9,16,8,8,3938,43,45
18,12,2023,19,14,1,INT,79.21,76,0.95,Flag,60,75,66,12,2,1,0,0,0,58,18,26,50,16,21,8,5,4121,52,55
18,12,2023,19,36,6,INT,59.47,69,1.16,Flag,65,77,55,17,1,1,0,0,0,51,9,13,46,9,13,5,7,3137,47,50
18,12,2023,19,53,7,INT,79.06,76,0.96,Flag,49,96,51,14,6,0,0,0,0,61,10,17,58,10,15,9,6,5646,51,58
18,12,2023,20,20,21,INT,82.13,72,0.87,Flag,57,89,50,16,3,1,0,0,0,49,22,25,49,22,19,7,7,6227,55,58
18,12,2023,20,21,54,INT,46.62,49,1.05,Flag,73,77,44,20,1,1,0,0,0,42,10,16,40,10,14,6,8,2981,40,41
18,12,2023,20,31,9,INT,81.68,82,1.00,Flag,49,85,69,11,2,0,0,0,0,62,15,28,59,14,21,11,5,6480,63,62
18,12,2023,20,40,33,INT,72.56,60,0.82,Flag,77,68,44,20,6,1,0,0,0,42,21,22,39,21,14,5,7,5242,44,49
18,12,2023,21,43,47,INT,70.61,62,0.87,Flag,74,71,44,23,3,1,0,0,0,21,30,36,19,26,28,7,6,4043,46,49
18,12,2023,21,45,3,INT,70.99,69,0.97,Flag,53,97,55,9,2,0,0,0,0,44,16,38,37,14,28,9,10,4566,48,50
18,12,2023,21,46,24,INT,74.36,60,0.80,Flag,66,85,44,16,5,0,0,0,0,12,30,49,12,30,33,7,9,3606,45,48
18,12,2023,21,47,54,INT,70.13,62,0.88,Flag,63,84,47,18,3,1,0,0,0,31,21,33,29,20,27,8,7,3964,45,45
18,12,2023,21,49,43,INT,104.92,71,0.67,Flag,58,88,49,18,3,0,0,0,0,25,36,49,24,35,36,8,10,5885,50,55
18,12,2023,21,51,8,INT,79.65,56,0.70,Flag,61,92,43,14,6,0,0,0,0,22,30,37,21,27,31,7,11,4044,47,48
18,12,2023,21,52,11,INT,54.48,51,0.93,Flag,66,85,46,16,3,0,0,0,0,26,16,33,24,16,22,7,8,3445,37,39
18,12,2023,21,53,12,INT,55.83,48,0.85,Flag,75,83,33,20,5,0,0,0,0,32,13,20,29,13,17,6,9,4070,38,39
18,12,2023,22,2,44,INT,86.73,59,0.68,Flag,63,89,43,17,4,0,0,0,0,29,41,53,26,39,33,8,7,5537,44,50
18,12,2023,22,5,5,INT,74.54,61,0.81,Flag,68,86,45,13,3,1,0,0,0,17,24,40,17,22,30,9,9,3997,46,48
18,12,2023,22,7,11,INT,106.28,93,0.87,Flag,49,101,45,18,3,0,0,0,0,38,33,53,36,33,39,6,4,5893,58,65
18,12,2023,22,10,49,INT,88.99,89,1.00,Flag,50,93,58,13,2,0,0,0,0,26,28,48,25,27,42,9,7,5339,57,61
18,12,2023,22,13,31,INT,85.91,83,0.96,Flag,48,96,54,14,3,1,0,0,0,44,22,51,37,20,36,8,7,6050,60,63
18,12,2023,22,15,27,INT,107.49,67,0.62,Flag,62,91,42,16,4,1,0,0,0,36,26,42,34,24,31,8,9,7613,47,51
18,12,2023,22,18,22,INT,82.24,58,0.70,Flag,69,73,48,22,3,1,0,0,0,28,36,50,23,30,31,7,8,5433,42,49
18,12,2023,22,19,57,INT,81.42,63,0.77,Flag,75,72,46,18,4,1,0,0,0,40,25,29,32,24,21,4,5,5940,42,45
18,12,2023,22,21,28,INT,74.90,73,0.97,Flag,51,98,45,20,1,1,0,0,0,29,26,57,25,25,40,9,10,4794,55,59
18,12,2023,22,23,18,INT,82.34,78,0.94,Flag,58,87,45,23,3,0,0,0,0,37,21,35,32,21,30,6,9,5863,55,59
18,12,2023,22,24,23,INT,51.38,46,0.89,Flag,71,78,46,19,1,1,0,0,0,19,20,29,19,19,23,6,11,3357,39,40
18,12,2023,22,26,14,INT,63.89,66,1.03,Flag,64,83,48,19,2,0,0,0,0,33,20,36,30,17,28,7,9,4155,49,51
18,12,2023,22,28,50,INT,56.91,49,0.86,Flag,60,91,46,15,4,0,0,0,0,28,18,30,25,18,27,9,7,3141,35,36
18,12,2023,22,30,3,INT,67.54,74,1.09,Flag,57,92,54,10,1,2,0,0,0,38,21,33,35,20,27,8,8,4749,53,57
18,12,2023,22,32,23,INT,64.85,65,1.00,Flag,63,95,39,14,5,0,0,0,0,27,29,42,24,29,31,10,8,4288,46,48
18,12,2023,22,38,47,INT,59.56,60,1.00,Flag,63,81,53,15,2,2,0,0,0,31,21,28,30,19,22,6,6,4673,46,46
18,12,2023,22,42,31,INT,56.46,51,0.90,Flag,76,84,33,16,6,1,0,0,0,27,24,26,24,24,19,5,9,3736,41,38
18,12,2023,22,43,53,INT,77.17,67,0.86,Flag,50,93,57,15,1,0,0,0,0,20,33,59,20,30,40,9,13,4697,52,56
18,12,2023,22,45,36,INT,67.49,61,0.90,Flag,52,101,47,12,4,0,0,0,0,28,24,37,23,24,32,11,14,4536,52,54
18,12,2023,22,47,33,INT,65.56,62,0.94,Flag,73,75,48,15,5,0,0,0,0,20,22,36,20,21,27,6,7,3826,44,46
18,12,2023,22,50,21,INT,82.32,53,0.64,Flag,70,80,40,24,1,1,0,0,0,30,45,46,21,44,33,7,15,4792,42,45
18,12,2023,22,51,44,INT,79.17,98,1.23,Flag,46,108,53,8,1,0,0,0,0,22,42,73,19,37,49,8,6,4795,60,63
18,12,2023,22,53,27,INT,77.06,59,0.76,Flag,65,80,46,19,5,1,0,0,0,19,33,53,14,32,39,9,8,5170,46,48
18,12,2023,22,54,59,INT,50.09,64,1.27,Flag,61,92,47,10,4,2,0,0,0,20,19,33,19,19,27,7,6,3632,41,46
18,12,2023,22,57,2,INT,96.92,70,0.72,Flag,61,85,45,15,7,3,0,0,0,39,38,51,35,35,34,8,10,6640,52,54
18,12,2023,23,0,10,INT,51.53,59,1.14,Flag,69,81,46,15,4,1,0,0,0,35,18,35,31,18,26,9,6,3553,44,50
18,12,2023,23,2,6,INT,74.40,50,0.67,Flag,81,64,53,14,3,1,0,0,0,15,42,42,11,39,32,5,14,4979,40,40
18,12,2023,23,4,52,INT,62.17,55,0.88,Flag,77,73,40,23,3,0,0,0,0,28,26,35,24,24,24,6,12,4169,39,44
18,12,2023,23,7,40,INT,63.59,69,1.08,Flag,68,87,40,19,2,0,0,0,0,28,29,41,23,29,31,5,7,4196,48,49
18,12,2023,23,12,41,INT,83.89,74,0.88,Flag,65,88,41,16,3,3,0,0,0,23,33,53,20,32,38,5,5,4442,55,58
18,12,2023,23,14,5,INT,75.36,59,0.78,Flag,70,81,43,21,1,0,0,0,0,23,29,45,20,27,31,9,10,4577,42,49
18,12,2023,23,16,32,INT,59.42,45,0.75,Flag,68,82,44,17,4,1,0,0,0,31,23,28,26,22,23,9,12,3693,39,40
18,12,2023,23,18,9,INT,89.29,101,1.13,Flag,48,100,52,12,3,1,0,0,0,52,28,60,40,26,35,6,4,5510,58,62
18,12,2023,23,21,20,INT,84.18,72,0.85,Flag,57,90,48,18,2,1,0,0,0,20,35,57,18,32,42,11,9,4728,54,59
19,12,2023,0,4,33,INT,66.95,69,1.03,Flag,63,89,51,9,4,0,0,0,0,51,24,28,45,23,23,7,5,4709,44,48
19,12,2023,21,29,10,INT,73.76,48,0.65,Flag,76,75,41,20,4,0,0,0,0,28,13,18,28,12,17,6,9,3859,39,42
19,12,2023,21,31,25,INT,68.43,64,0.93,Flag,62,85,52,10,7,0,0,0,0,33,19,28,31,18,26,10,11,4496,47,52
19,12,2023,21,35,11,INT,72.86,76,1.04,Flag,60,78,62,14,2,0,0,0,0,36,24,36,33,22,29,8,8,5113,50,55
19,12,2023,21,37,46,INT,58.41,67,1.14,Flag,65,80,53,14,4,0,0,0,0,33,20,24,32,20,24,9,8,3812,47,48
19,12,2023,21,39,13,INT,66.44,57,0.85,Flag,68,82,44,18,4,0,0,0,0,30,22,26,28,22,21,5,7,4392,39,41
19,12,2023,21,42,31,INT,63.55,74,1.16,Flag,60,90,53,10,3,0,0,0,0,28,23,28,27,22,25,5,5,4171,47,49
19,12,2023,21,46,52,INT,73.08,69,0.94,Flag,61,84,47,19,5,0,0,0,0,39,24,26,36,23,19,6,7,4043,48,52
19,12,2023,21,48,7,INT,70.29,75,1.06,Flag,58,89,41,26,2,0,0,0,0,42,19,31,36,19,28,9,8,4430,51,52
19,12,2023,21,50,46,INT,67.45,81,1.20,Flag,59,75,63,17,2,0,0,0,0,37,27,35,32,25,30,7,7,4273,57,62
19,12,2023,21,53,11,INT,63.88,62,0.97,Flag,56,90,52,15,3,0,0,0,0,41,19,30,36,18,24,11,16,3904,49,50
19,12,2023,21,54,25,INT,68.91,83,1.20,Flag,57,78,59,20,2,0,0,0,0,42,20,39,38,20,26,4,6,4371,55,57
19,12,2023,21,59,35,INT,81.81,72,0.88,Flag,71,69,45,26,4,1,0,0,0,24,29,38,23,28,32,5,7,7003,46,55
19,12,2023,22,8,27,INT,54.52,58,1.06,Flag,61,88,45,18,4,0,0,0,0,59,8,11,55,8,11,8,8,3616,42,47
19,12,2023,22,10,31,INT,60.60,75,1.23,Flag,57,77,71,10,1,0,0,0,0,22,22,36,21,22,35,11,7,3847,51,56
19,12,2023,22,15,4,INT,62.68,71,1.13,Flag,51,98,53,12,1,1,0,0,0,32,23,36,29,19,28,8,10,3792,55,57
19,12,2023,22,16,41,INT,67.89,77,1.13,Flag,50,96,55,13,2,0,0,0,0,25,31,46,24,31,40,10,8,4750,51,57
19,12,2023,22,18,32,INT,89.03,66,0.74,Flag,51,102,42,16,3,2,0,0,0,57,23,33,45,23,23,10,15,5877,54,53
19,12,2023,22,20,8,INT,87.22,64,0.73,Flag,63,81,47,20,5,0,0,0,0,20,28,42,17,26,35,8,8,7013,47,50
19,12,2023,22,25,5,INT,66.73,65,0.97,Flag,60,84,57,13,2,0,0,0,0,31,25,34,26,24,28,9,10,4210,48,49
19,12,2023,22,28,43,INT,104.25,94,0.90,Flag,47,91,62,14,2,0,0,0,0,37,30,51,35,28,41,8,4,7016,60,60
19,12,2023,22,30,6,INT,51.50,52,1.00,Flag,80,62,53,16,4,1,0,0,0,22,23,29,22,21,24,5,6,2845,37,40
19,12,2023,22,32,44,INT,54.68,70,1.28,Flag,51,90,58,17,0,0,0,0,0,44,16,26,41,16,24,8,5,3247,49,51
19,12,2023,22,40,39,INT,70.37,53,0.75,Flag,68,74,55,17,2,0,0,0,0,33,28,35,32,24,23,9,8,4299,42,44
19,12,2023,22,43,30,INT,85.38,76,0.89,Flag,54,88,56,17,1,0,0,0,0,34,41,57,28,37,39,9,12,4380,56,57
19,12,2023,22,46,42,INT,72.53,79,1.08,Flag,58,79,58,19,2,0,0,0,0,53,20,27,47,17,21,7,7,4087,52,57
19,12,2023,23,42,48,INT,50.45,53,1.05,Flag,69,82,47,17,1,0,0,0,0,21,21,33,19,20,25,6,9,2584,38,41
19,12,2023,23,44,49,INT,61.69,52,0.84,Flag,79,73,36,21,6,0,1,0,0,40,15,23,35,15,15,6,11,4018,41,44
19,12,2023,23,49,13,INT,73.94,80,1.08,Flag,48,106,40,19,3,0,0,0,0,39,22,46,31,21,36,9,8,4853,51,52
20,12,2023,18,15,4,INT,58.36,53,0.90,Flag,71,73,52,16,4,0,0,0,0,37,15,15,35,15,13,5,9,3164,41,44
20,12,2023,18,17,5,INT,107.98,88,0.81,Flag,51,99,48,17,1,0,0,0,0,39,27,41,38,26,38,8,6,7000,55,60
20,12,2023,18,18,49,INT,80.69,81,1.00,Flag,53,90,54,14,5,0,0,0,0,23,29,45,21,27,40,7,8,4864,52,54
20,12,2023,18,19,57,INT,58.88,48,0.81,Flag,72,73,49,19,2,1,0,0,0,16,24,32,16,23,27,8,8,3384,39,41
20,12,2023,18,23,6,INT,79.56,72,0.90,Flag,65,77,55,16,3,0,0,0,0,24,27,41,23,27,36,7,7,4798,52,56
20,12,2023,18,24,38,INT,86.27,92,1.06,Flag,49,96,56,14,1,0,0,0,0,33,30,47,32,30,37,6,6,4763,54,60
20,12,2023,18,25,59,INT,57.13,63,1.10,Flag,76,73,42,22,3,0,0,0,0,26,21,30,25,21,26,5,4,3838,44,46
20,12,2023,18,27,12,INT,62.24,70,1.12,Flag,60,78,58,15,5,0,0,0,0,15,30,46,14,29,39,9,8,3822,49,55
20,12,2023,18,30,9,INT,71.37,68,0.95,Flag,69,78,46,17,6,0,0,0,0,26,30,36,22,27,27,7,9,4703,51,54
20,12,2023,18,31,15,INT,52.94,53,1.00,Flag,60,87,53,12,4,0,0,0,0,41,12,21,37,11,15,6,9,3492,44,50
20,12,2023,18,33,36,INT,72.74,54,0.74,Flag,71,76,45,19,5,0,0,0,0,49,13,18,45,12,14,9,7,5750,40,42
20,12,2023,18,36,59,INT,74.74,82,1.09,Flag,62,88,39,20,7,0,0,0,0,29,27,46,24,26,35,7,4,4398,53,53
20,12,2023,18,39,40,INT,73.49,69,0.93,Flag,51,91,59,13,2,0,0,0,0,42,23,32,40,22,28,11,9,4280,51,54
20,12,2023,18,41,32,INT,69.59,88,1.26,Flag,55,83,56,20,2,0,0,0,0,10,34,56,10,32,48,6,5,4635,56,62
20,12,2023,18,44,59,INT,82.62,88,1.06,Flag,66,73,52,21,2,2,0,0,0,31,30,56,26,29,41,6,3,5134,56,60
20,12,2023,18,46,4,INT,57.26,52,0.90,Flag,79,71,40,21,5,0,0,0,0,18,21,32,16,17,27,7,9,3992,38,40
20,12,2023,18,49,20,INT,80.09,68,0.84,Flag,62,78,58,15,3,0,0,0,0,32,28,48,29,26,35,8,9,4812,49,50
20,12,2023,18,50,41,INT,76.55,81,1.05,Flag,65,70,64,14,2,1,0,0,0,40,23,36,37,22,29,4,4,4716,53,60
20,12,2023,18,53,23,INT,63.49,53,0.83,Flag,70,87,43,10,6,0,0,0,0,20,30,35,19,29,29,8,8,4212,36,42
20,12,2023,18,55,27,INT,68.32,69,1.00,Flag,68,82,42,18,5,1,0,0,0,26,29,36,25,27,29,4,5,4978,46,49
20,12,2023,18,56,38,INT,59.58,56,0.93,Flag,64,88,51,12,0,1,0,0,0,29,18,40,28,17,25,6,11,3985,42,43
20,12,2023,19,4,11,INT,60.96,64,1.04,Flag,73,71,49,20,3,0,0,0,0,22,30,37,20,27,32,6,11,3800,48,50
20,12,2023,19,5,51,INT,86.83,69,0.79,Flag,60,83,54,19,0,0,0,0,0,22,37,54,19,34,39,8,6,5035,50,55
20,12,2023,19,7,4,INT,66.84,63,0.94,Flag,65,81,49,16,4,1,0,0,0,19,32,38,17,30,33,7,7,3568,48,50
20,12,2023,19,10,24,INT,51.98,52,1.00,Flag,72,74,49,17,4,0,0,0,0,27,18,34,25,16,23,9,8,4007,39,42
20,12,2023,19,14,45,INT,49.65,41,0.82,Flag,72,83,43,14,3,1,0,0,0,27,19,19,25,19,15,9,9,4064,36,40
20,12,2023,19,18,34,INT,58.09,53,0.91,Flag,76,80,36,15,7,2,0,0,0,22,26,40,18,24,29,8,8,4237,43,46
20,12,2023,19,21,56,INT,61.22,74,1.20,Flag,55,95,51,15,0,0,0,0,0,35,30,38,33,28,32,8,8,3670,50,52
20,12,2023,19,23,35,INT,72.17,71,0.98,Flag,58,86,46,25,1,0,0,0,0,19,33,59,18,32,43,9,6,5233,48,48
21,12,2023,19,26,36,INT,62.52,74,1.18,Flag,59,84,56,14,2,1,0,0,0,32,23,32,32,23,27,6,9,3189,49,53
21,12,2023,19,27,38,INT,49.01,48,0.97,Flag,76,82,42,12,3,1,0,0,0,27,20,20,26,18,15,5,11,3238,39,41
21,12,2023,19,29,52,INT,83.54,72,0.86,Flag,58,73,69,14,2,0,0,0,0,38,28,37,37,28,32,7,8,5719,57,60
21,12,2023,19,31,38,INT,61.73,46,0.74,Flag,76,74,39,19,6,2,0,0,0,34,16,22,32,15,16,7,9,4290,40,41
21,12,2023,19,37,26,INT,73.70,79,1.07,Flag,62,83,54,13,3,1,0,0,0,16,36,65,15,33,46,6,7,4230,54,54
21,12,2023,19,38,36,INT,65.11,63,0.96,Flag,66,80,52,11,6,1,0,0,0,31,25,32,28,25,25,6,8,4612,48,49
21,12,2023,19,39,37,INT,54.43,61,1.12,Flag,69,76,56,11,3,1,0,0,0,28,17,33,28,17,28,7,8,3195,48,45
21,12,2023,19,41,58,INT,60.44,55,0.90,Flag,75,76,46,14,5,0,0,0,0,35,14,30,29,13,21,4,8,4609,41,42
21,12,2023,19,46,45,INT,68.38,86,1.25,Flag,58,81,61,13,3,0,0,0,0,36,32,51,30,30,34,4,6,4223,52,61
21,12,2023,19,49,50,INT,58.45,62,1.06,Flag,67,77,54,16,2,0,0,0,0,43,16,31,42,15,23,8,8,3550,47,48
21,12,2023,19,51,1,INT,63.37,48,0.75,Flag,84,65,39,20,7,0,1,0,0,27,31,32,25,31,20,7,12,4134,38,39
21,12,2023,19,57,2,INT,58.65,53,0.90,Flag,73,81,36,19,5,2,0,0,0,35,28,26,30,24,21,8,10,4198,41,44
21,12,2023,19,58,9,INT,61.15,64,1.04,Flag,62,80,57,15,2,0,0,0,0,28,24,45,28,24,30,7,9,4299,48,48
21,12,2023,20,0,40,INT,82.08,68,0.82,Flag,64,77,56,17,2,0,0,0,0,44,23,36,39,21,22,7,10,5768,48,49
21,12,2023,20,3,44,INT,79.31,74,0.93,Flag,67,83,45,18,2,1,0,0,0,35,33,41,29,31,30,5,5,5055,47,53
21,12,2023,20,7,36,INT,73.16,85,1.16,Flag,57,82,56,19,2,0,0,0,0,34,26,52,26,24,34,7,8,4712,54,59
21,12,2023,20,9,44,INT,61.35,74,1.20,Flag,56,81,59,16,4,0,0,0,0,28,20,43,28,19,32,7,9,3464,54,59
21,12,2023,20,13,20,INT,64.59,61,0.94,Flag,67,81,49,17,2,0,0,0,0,50,17,21,44,16,18,7,10,4016,46,49
21,12,2023,20,31,33,INT,77.32,61,0.78,Flag,57,91,43,20,5,0,0,0,0,20,37,44,18,37,42,12,14,4558,50,50
21,12,2023,20,33,57,INT,55.16,64,1.16,Flag,66,77,55,15,2,1,0,0,0,14,22,35,14,22,30,7,3,3415,40,40
21,12,2023,20,35,32,INT,86.98,59,0.67,Flag,78,66,44,23,4,1,0,0,0,29,28,32,27,26,25,4,10,6935,44,48
21,12,2023,20,37,59,INT,64.32,69,1.07,Flag,57,92,46,16,4,1,0,0,0,27,29,50,24,25,37,9,11,4058,50,57
21,12,2023,20,41,8,INT,63.45,70,1.10,Flag,50,102,44,14,6,0,0,0,0,31,24,43,29,24,36,9,11,5075,54,59
21,12,2023,20,45,31,INT,64.87,56,0.86,Flag,71,78,44,17,5,1,0,0,0,20,41,44,20,37,32,6,8,4092,46,46
21,12,2023,20,46,24,INT,47.18,45,0.95,Flag,67,82,52,11,1,3,0,0,0,15,23,41,14,23,28,8,7,3400,37,39
21,12,2023,20,48,15,INT,71.81,80,1.11,Flag,57,87,52,20,0,0,0,0,0,35,38,48,32,34,33,6,6,5057,52,56
21,12,2023,20,51,1,INT,60.95,62,1.01,Flag,65,92,40,15,2,2,0,0,0,17,23,49,15,21,33,7,10,5171,43,47
22,12,2023,15,31,10,INT,60.24,46,0.76,Flag,69,84,39,17,5,1,1,0,0,33,16,22,33,14,19,9,12,3610,39,43
22,12,2023,15,32,24,INT,66.43,56,0.84,Flag,85,58,52,16,3,1,1,0,0,31,25,30,29,23,20,4,7,4400,39,43
22,12,2023,15,33,38,INT,61.63,69,1.11,Flag,59,82,56,16,2,1,0,0,0,17,30,49,15,28,39,8,6,3616,48,52
22,12,2023,15,34,56,INT,65.70,73,1.11,Flag,51,99,45,14,7,0,0,0,0,38,27,40,38,27,32,9,9,3677,57,58
22,12,2023,15,39,38,INT,64.58,52,0.80,Flag,64,86,49,14,3,0,0,0,0,31,17,28,27,17,24,7,14,4178,42,43
22,12,2023,15,41,50,INT,70.07,73,1.04,Flag,69,74,51,19,2,1,0,0,0,27,27,50,27,26,35,5,5,4996,55,57
22,12,2023,15,43,24,INT,75.55,63,0.83,Flag,68,78,49,14,7,0,0,0,0,33,27,34,32,23,29,6,9,4489,51,55
22,12,2023,15,47,5,INT,72.82,73,1.00,Flag,57,79,64,13,3,0,0,0,0,34,28,46,29,26,34,8,11,4781,52,55
22,12,2023,15,49,27,INT,61.16,69,1.12,Flag,54,82,70,9,1,0,0,0,0,27,29,42,24,27,31,6,7,4227,53,57
22,12,2023,15,50,50,INT,57.00,59,1.03,Flag,65,79,55,13,3,1,0,0,0,21,32,37,19,30,30,9,8,3372,46,49
22,12,2023,15,52,4,INT,47.69,48,1.00,Flag,78,68,49,16,5,0,0,0,0,24,23,31,21,22,22,5,10,3382,37,39
22,12,2023,15,54,19,INT,70.99,63,0.88,Flag,61,79,53,18,5,0,0,0,0,35,27,31,32,26,24,8,10,5462,48,51
22,12,2023,15,56,44,INT,60.82,57,0.93,Flag,67,92,33,16,8,0,0,0,0,36,22,34,33,21,23,6,11,3676,45,51
22,12,2023,15,57,57,INT,61.03,66,1.08,Flag,63,86,47,15,5,0,0,0,0,14,39,45,14,36,32,6,8,3730,46,50
22,12,2023,15,59,20,INT,66.74,65,0.97,Flag,67,79,51,14,3,2,0,0,0,22,25,36,21,23,28,6,7,4416,48,53
22,12,2023,16,2,48,INT,57.23,61,1.06,Flag,59,81,51,23,1,1,0,0,0,18,23,40,17,22,36,11,13,3369,50,52
22,12,2023,16,4,13,INT,78.60,62,0.78,Flag,67,76,53,17,2,1,0,0,0,22,37,42,20,36,35,5,10,5478,47,49
22,12,2023,16,5,51,INT,77.26,66,0.85,Flag,61,82,51,20,2,0,0,0,0,30,31,42,25,28,29,7,8,5090,51,54
22,12,2023,16,7,11,INT,51.68,49,0.94,Flag,69,98,28,16,5,0,0,0,0,24,21,20,24,21,17,4,8,3419,37,39
22,12,2023,16,10,15,INT,65.93,66,1.00,Flag,68,74,58,15,1,0,0,0,0,35,22,26,31,18,21,4,7,4028,48,50
22,12,2023,16,11,31,INT,71.72,69,0.96,Flag,66,78,50,21,1,0,0,0,0,11,33,60,11,32,45,8,6,4473,48,52
22,12,2023,16,19,36,INT,67.28,68,1.01,Flag,66,78,36,32,3,1,0,0,0,13,34,54,11,34,44,9,5,3678,45,54
